Month,articleID,abstract,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,Month,source,typeOfMaterial,webURL,articleWordCount
Feb-17,589e641695d0e02474635bfc,,By BRITTANY BRONSON,article,Campus Politics in the Age of Trump,"['Colleges and Universities', 'Illegal Immigration', 'Executive Orders and Memorandums', 'University of Nevada, Las Vegas', 'Las Vegas (Nev)']",1,OpEd,19,2/11/17 1:07,Feb-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/10/opinion/campus-politics-in-the-age-of-trump.html,847
Feb-17,589e641695d0e02474635bfd,,By GEORGE VECSEY,article,Fixing What Ain’t Broke? That’s Ruinous,"['Baseball', 'Soccer', 'World Cup (Soccer)', 'International Federation of Association Football (FIFA)', 'Major League Baseball']",1,Sports,3,2/11/17 1:08,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/10/sports/fifa-mlb-world-cup-expansion.html,1008
Feb-17,589e6b0795d0e02474635c06,,By MICHAEL POWELL,article,The Garden Is Falling. Run.,"['Basketball', 'New York Knicks', 'Madison Square Garden', 'Dolan, James L', 'Oakley, Charles', 'Alcohol Abuse']",1,Sports,1,2/11/17 1:38,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/10/sports/basketball/oakley-dolan-knicks-madison-square-garden.html,1154
Feb-17,589e71a795d0e02474635c18,,By MARK LANDLER,article,Foreign Policy  Quickly Sheds  Its Sharp Edge,"['Trump, Donald J', 'United States International Relations', 'Abe, Shinzo', 'Japan', 'Xi Jinping', 'China', 'Netanyahu, Benjamin', 'Israel']",0,Foreign,1,2/11/17 2:06,Feb-17,The New York Times,News Analysis,https://www.nytimes.com/2017/02/10/us/politics/trump-foreign-policy-quickly-loses-its-sharp-edge.html,1295
Feb-17,589e787195d0e02474635c22,,By THE EDITORIAL BOARD,article,Anti-Consumer Agenda at the F.C.C.,"['Federal Communications Commission', 'Pai, Ajit', 'Trump, Donald J', 'Net Neutrality', 'United States Politics and Government']",1,Editorial,18,2/11/17 2:35,Feb-17,The New York Times,Editorial,https://www.nytimes.com/2017/02/10/opinion/an-anti-consumer-agenda-at-the-fcc.html,571
Feb-17,589e7ac095d0e02474635c25,,By GAIL COLLINS,article,Footing the Bill  for Trumps,"['Trump, Donald J', 'Trump, Eric F (1984- )', 'Trump, Melania', 'Secret Service', 'United States Politics and Government', 'Defense Department', 'Trump Tower (Manhattan, NY)']",1,OpEd,19,2/11/17 2:45,Feb-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/10/opinion/footing-the-bill-for-trumps.html,814
Feb-17,589e7e4f95d0e02474635c34,,By DEB AMLEN,article,The End of Caesar,['Crossword Puzzles'],1,Games,0,2/11/17 3:00,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/10/crosswords/the-end-of-caesar-tamago-gohan-dickinson.html,534
Feb-17,589eeed095d0e02474635caa,,By CLAIRE CAIN MILLER,article,"With More Women Fulfilled by Work, Retirement Has to Wait","['Women and Girls', 'Careers and Professions', 'Labor and Jobs', 'Retirement']",1,Upshot,1,2/11/17 11:00,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/11/upshot/more-women-in-their-60s-and-70s-are-having-way-too-much-fun-to-retire.html,1474
Feb-17,589f18ec95d0e02474635cda,,By DEB AMLEN,article,A Little Variety,['Crossword Puzzles'],0,Games,0,2/11/17 14:00,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/11/crosswords/a-little-variety-spelling-bee.html,61
Feb-17,589f26fb95d0e02474635ce6,,By RONDA KAYSEN,article,Does Any Regulation Limit the Light Coming From an Adjacent Building?,"['Real Estate and Housing (Residential)', 'Sleep', 'Biorhythms']",1,RealEstate,2,2/11/17 15:00,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/11/realestate/are-there-laws-to-limit-excessive-light.html,412
Feb-17,589f347295d0e02474635cf3,,By MICHAEL D. SHEAR and ERIC LICHTBLAU,article,Civil Servants Sense ‘Dread’ in Trump Era,"['Executive Orders and Memorandums', 'Refugees and Displaced Persons', 'Immigration and Emigration', 'United States Politics and Government', 'Trump, Donald J', 'Labor and Jobs', 'Appointments and Executive Changes', 'Environmental Protection Agency', 'Homeland Security Department']",1,National,1,2/11/17 15:57,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/11/us/politics/a-sense-of-dread-for-civil-servants-shaken-by-trump-transition.html,1412
Feb-17,589f37d095d0e02474635cfa,,By DAMIEN CAVE and DARCY EVELEIGH,article,"A Star at the Apollo,  Out of Its Spotlight","['Hunt, Tommy (1933- )', 'Apollo Theater', 'Blacks', 'Music']",1,National,11,2/11/17 16:11,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/11/us/apollo-star-tommy-hunt.html,611
Feb-17,589f3db295d0e02474635d05,,By ALEXANDER BURNS and MITCH SMITH,article,G.O.P.-Led States  Race to Cement  Their Priorities,"['State Legislatures', 'Politics and Government', 'Republican Party', 'Kentucky', 'Missouri', 'New Hampshire', 'Iowa', 'Law and Legislation']",1,National,1,2/11/17 16:37,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/11/us/state-republican-leaders-move-swiftly.html,1629
Feb-17,589f431f95d0e02474635d10,,By DEB AMLEN,article,Variety: Vowelless Crossword,['Crossword Puzzles'],0,Games,0,2/11/17 17:00,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/11/crosswords/variety-vowelless-crossword.html,179
Feb-17,589f4b2295d0e02474635d21,,By JODI KANTOR,article,Kushner and Israel: A Personal Bond,"['Kushner, Jared', 'Netanyahu, Benjamin', 'Trump, Donald J', 'Israel', 'Palestinians', 'United States International Relations']",1,National,1,2/11/17 17:34,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/11/us/politics/jared-kushner-israel.html,2517
Feb-17,589f5a3e95d0e02474635d43,,By TYLER KEPNER,article,Up Down or Out,['Baseball'],1,Sports,4,2/11/17 18:38,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/11/sports/baseball/spring-training-major-league-teams.html,2316
Feb-17,589f663f95d0e02474635d58,,By THE EDITORIAL BOARD,article,Using a Myth to Hold On to Power,"['Republican Party', 'Voter Registration and Requirements', 'Frauds and Swindling', 'United States Politics and Government', 'Trump, Donald J', 'Voting Rights Act (1965)', 'Supreme Court (US)', 'Sessions, Jefferson B III']",1,Editorial,10,2/11/17 19:30,Feb-17,The New York Times,Editorial,https://www.nytimes.com/2017/02/11/opinion/republicans-hold-on-to-a-myth-to-hold-on-to-power.html,634
Feb-17,589f664595d0e02474635d59,,By ERROL MORRIS,article,"Judge, Jury, Executioner, President","['Bergdahl, Bowe R', 'Desertion (Military)', 'Courts-Martial', 'Afghanistan War (2001-14)', 'United States Politics and Government', 'Trump, Donald J']",1,OpEd,5,2/11/17 19:30,Feb-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/11/opinion/sunday/judge-jury-executioner-president.html,1217
Feb-17,589f665c95d0e02474635d5a,,By FRANK BRUNI,article,Are Democrats Falling Into Trump’s Trap?,"['United States Politics and Government', 'Democratic National Committee', 'Trump, Donald J', 'Buttigieg, Pete (1982- )', 'Pelosi, Nancy']",1,OpEd,3,2/11/17 19:30,Feb-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/11/opinion/are-democrats-falling-into-trumps-trap.html,1376
Feb-17,589f676d95d0e02474635d5c,,By NICHOLAS KRISTOF,article,Husbands Are Deadlier Than Terrorists,"['Gun Control', 'Muslim Americans', 'Terrorism', 'United States Politics and Government', 'Firearms', 'Refugees and Displaced Persons', 'School Shootings and Armed Attacks']",1,OpEd,11,2/11/17 19:35,Feb-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/11/opinion/sunday/husbands-are-deadlier-than-terrorists.html,872
Feb-17,589f6d2c95d0e02474635d64,,By MAUREEN DOWD,article,Trump’s  Gold Lining,"['Trump, Donald J', 'News and News Media', 'New York Times', 'United States Politics and Government', 'Social Conditions and Trends']",1,OpEd,11,2/11/17 19:59,Feb-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/11/opinion/sunday/trumps-gold-lining.html,899
Feb-17,589f6ff295d0e02474635d70,,By ROSS DOUTHAT,article,Can This Presidency Be Saved?,"['United States Politics and Government', 'Law and Legislation', 'Trump, Donald J', 'Labor and Jobs', 'Infrastructure (Public Works)']",1,OpEd,11,2/11/17 20:11,Feb-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/11/opinion/sunday/can-this-presidency-be-saved.html,824
Feb-17,589f7d2495d0e02474635d91,,By SUSAN CHIRA,article,Since When is Being a Woman a Liberal Cause?,"['Women and Girls', ""Women's Rights"", 'Conservatism (US Politics)', 'Matalin, Mary', 'Trump, Donald J']",1,OpEd,9,2/11/17 21:07,Feb-17,The New York Times,News Analysis,https://www.nytimes.com/2017/02/11/sunday-review/since-when-is-being-a-woman-a-liberal-cause.html,1249
Feb-17,589f978695d0e02474635dc4,,By DEB AMLEN,article,Do the Splits,['Crossword Puzzles'],1,Games,0,2/11/17 23:00,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/11/crosswords/do-the-splits-sobel-persephone-flax.html,994
Feb-17,58a05dc795d0e02474635ee8,,By BEN SISARIO,article,"On Adele’s Big Night, She Lauds Beyoncé","['Grammy Awards', 'Pop and Rock Music', 'Knowles, Beyonce', 'Adele (Singer)', 'Prince (1958- )', 'Michael, George', 'Country Music']",1,Culture,1,2/12/17 13:06,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/12/arts/music/grammy-awards.html,1744
Feb-17,58a0b6e695d0e02474635f9d,,By EMMA G. FITZSIMMONS,article,Slide in New York Subway’s Service Leaves Straphangers Fuming,"['Subways', 'Delays (Transportation)', 'Metropolitan Transportation Authority', 'New York City', 'Cuomo, Andrew M']",1,Metro,1,2/12/17 19:26,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/12/nyregion/subway-complaints-straphangers-fuming.html,1268
Feb-17,58a0e90195d0e02474636017,,By DEB AMLEN,article,Into a Blue Evening Sky,['Crossword Puzzles'],1,Games,0,2/12/17 23:00,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/12/crosswords/into-a-blue-evening-sky-iran-cleveland-lindbergh.html,609
Feb-17,58a0f63195d0e02474636031,,"By DAVID E. SANGER, ERIC SCHMITT and PETER BAKER",article,Tensions and Chaos Rattle National Security Council,"['National Security Council', 'Flynn, Michael T', 'Trump, Donald J', 'United States Politics and Government', 'United States International Relations', 'United States Defense and Military Forces', 'Espionage and Intelligence Services', 'McFarland, Kathleen Troia']",1,National,1,2/12/17 23:56,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/12/us/politics/national-security-council-turmoil.html,1701
Feb-17,58a0fa2495d0e02474636044,,By KIRK SEMPLE,article,"Migrating North,  but to Mexico,  Not the U.S.","['Immigration and Emigration', 'Refugees and Displaced Persons', 'Illegal Immigration', 'Saltillo (Mexico)', 'Asylum, Right of', 'Mexico', 'Latin America']",1,Foreign,4,2/13/17 0:13,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/12/world/americas/mexico-migration-asylum.html,1403
Feb-17,58a1051995d0e02474636050,,By MICHAEL H. QUINT,article,Two Toasts From a Dusty Bottle,"['Inaugurations', 'Birthdays', 'Eisenhower, Dwight David', 'New York City']",0,Metro,20,2/13/17 1:00,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/12/nyregion/metropolitan-diary-two-toasts-from-a-dusty-bottle-of-bourbon.html,233
Feb-17,58a1214695d0e02474636098,,By ALEXIS SOLOSKI,article,A Hairy Visionary Who Has the Ruler’s Ear,"['Theater', 'Beardo (Play)', 'Malloy, Dave', 'Heyman, Ellie', 'Craig, Jason (1972- )', ""St John's Lutheran Church""]",1,Culture,2,2/13/17 3:00,Feb-17,The New York Times,Review,https://www.nytimes.com/2017/02/12/theater/beardo-musical-review.html,663
Feb-17,58a1233095d0e0247463609b,,By JUDITH WARNER,article,"‘Homeland,’ Season 6, Episode 4: A Warning to All Young Men — Avoid Carrie",['Television'],1,Culture,0,2/13/17 3:08,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/12/arts/television/homeland-season-6-episode-4-carrie-quinn-dar-adal.html,772
Feb-17,58a1239295d0e0247463609c,,By JEREMY EGNER,article,"‘The Walking Dead’ Season 7, Episode 9: Rick Makes Friends, Mows Zombies","['Television', 'The Walking Dead (TV Program)']",1,Culture,0,2/13/17 3:10,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/12/arts/television/the-walking-dead-season-7-episode-9-rick-daryl-ezekiel-negan-boots-midseason-premiere.html,1114
Feb-17,58a1687895d0e02474636123,,By SHANNON DOYNE,article,Where Do You Find the Meanings of Unfamiliar Words?,[],1,Learning,0,2/13/17 8:04,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/13/learning/where-do-you-find-the-meanings-of-unfamiliar-words.html,598
Feb-17,58a16c7795d0e02474636132,,By RICHARD STENGEL,article,Call It What You Want. Just Defeat It.,"['Terrorism', 'Muslims and Islam', 'Trump, Donald J', 'United States Politics and Government', 'Islamic State in Iraq and Syria (ISIS)']",1,OpEd,23,2/13/17 8:21,Feb-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/13/opinion/why-saying-radical-islamic-terrorism-isnt-enough.html,1029
Feb-17,58a16c7595d0e0247463612d,,By CHARLES M. BLOW,article,The Power of Disruption,"['United States Politics and Government', 'Trump, Donald J', 'Demonstrations, Protests and Riots']",1,OpEd,23,2/13/17 8:21,Feb-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/13/opinion/the-power-of-disruption.html,852
Feb-17,58a16c7695d0e02474636131,,By PAUL KRUGMAN,article,Ignorance  Is  Strength,"['Trump, Donald J', 'United States Politics and Government']",1,OpEd,23,2/13/17 8:21,Feb-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/13/opinion/ignorance-is-strength.html,807
Feb-17,58a16c8695d0e02474636134,,By THE EDITORIAL BOARD,article,A Republican Call to Climate Action,"['Carbon Caps and Emissions Trading Programs', 'Climate Leadership Council', 'Greenhouse Gas Emissions', 'Global Warming', 'Republican Party', 'United States Politics and Government']",1,Editorial,22,2/13/17 8:21,Feb-17,The New York Times,Editorial,https://www.nytimes.com/2017/02/13/opinion/a-rare-republican-call-to-climate-action.html,607
Feb-17,58a16caf95d0e02474636136,,By GABRIEL ROCKHILL,article,Unraveling Love Stories,"['Dating and Relationships', 'Philosophy', 'Love (Emotion)']",1,OpEd,0,2/13/17 8:22,Feb-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/02/13/opinion/unraveling-love-stories.html,1270
Feb-17,58a183c395d0e0247463617d,,By ADAM NOSSITER,article,"A 39-Year-Old Steps Into France’s Political Void, and the Attacks Flow Freely","['Macron, Emmanuel (1977- )', 'France', 'Politics and Government', 'Le Pen, Marine']",1,Foreign,6,2/13/17 10:00,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/13/world/europe/emmanuel-macron-france.html,1183
Feb-17,58a183c495d0e0247463617e,,By JEREMY W. PETERS,article,"For the Religious Right, Success and Access at the Trump White House","['Trump, Donald J', 'Christians and Christianity', 'Evangelical Movement', 'Abortion', 'United States Politics and Government']",1,National,12,2/13/17 10:00,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/13/us/politics/trump-religious-conservatives.html,1431
Feb-17,58a18ab295d0e0247463618d,,By THE LEARNING NETWORK,article,"What’s Going On in This Picture? | Feb. 13, 2017",[],1,Learning,0,2/13/17 10:30,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/13/learning/whats-going-on-in-this-picture-feb-13-2017.html,418
Feb-17,58a18ab195d0e0247463618c,,By AUSTIN FRAKT and JONATHAN SKINNER,article,The Puzzling Popularity of Back Surgery in Some Regions,"['Surgery and Surgeons', 'Medicare', 'Health Insurance and Managed Care', 'Back (Human Body Part)']",1,Upshot,3,2/13/17 10:30,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/13/upshot/medical-mystery-why-is-back-surgery-so-popular-in-casper-wyo.html,1056
Feb-17,58a18b6b95d0e02474636191,The top prize in this year&#8217;s World Press Photo contest was given to a dramatic image of the assassination of Russia&#8217;s ambassador to Turkey.,By JAMES ESTRIN,blogpost,Unknown,"['Awards, Decorations and Honors', 'Contests and Prizes', 'News and News Media', 'Photography', 'World Press Photo Foundation']",1,Unknown,0,2/13/17 10:30,Feb-17,The New York Times,Blog,https://lens.blogs.nytimes.com/2017/02/13/the-worlds-best-photo-world-press-awards/,984
Feb-17,58a190da95d0e024746361a1,,By ALEXANDRA S. LEVINE and ANDY NEWMAN,article,Unknown,['New York City'],1,Metro,0,2/13/17 10:56,Feb-17,The New York Times,briefing,https://www.nytimes.com/2017/02/13/nyregion/new-york-today-the-state-of-our-city.html,988
Feb-17,58a191b995d0e024746361a4,,By JANE E. BRODY,article,Why Bariatric Surgery Works When Diets Don’t,"['Bariatric Surgery', 'Obesity', 'Weight', 'Diabetes']",1,Science,5,2/13/17 11:00,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/13/well/why-weight-loss-surgery-works-when-diets-dont.html,1126
Feb-17,58a191c495d0e024746361aa,,"By PERRI KLASS, M.D",article,Is a Teen Moody? Or Depressed?,"['Teenagers and Adolescence', 'Mental Health and Disorders', 'Depression (Mental)', 'Suicides and Suicide Attempts', 'Psychiatry and Psychiatrists', 'Families and Family Life', 'Parenting']",1,Science,4,2/13/17 11:00,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/13/well/family/teenagers-depression.html,1088
Feb-17,58a1a16995d0e024746361dd,,By SHANNON DOYNE,article,"Questions for: ‘Beyoncé, Katy Perry and A Tribe Called Quest Bring Politics to the Grammys’",[],1,Learning,0,2/13/17 12:07,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/13/learning/questions-for-beyonce-katy-perry-and-a-tribe-called-quest-bring-politics-to-the-grammys.html,373
Feb-17,58a1c37495d0e0247463622b,,By KIM SEVERSON,article,‘Why Do Americans Refrigerate Their Eggs?’,"['Eggs', 'Salmonella (Bacteria)', 'Refrigerators', 'New York Times']",1,Insider,0,2/13/17 14:32,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/13/insider/why-do-americans-refrigerate-their-eggs.html,559
Feb-17,58a1e61b95d0e0247463629c,,By NICHOLAS BAKALAR,article,Snow’s Dangers for Men,"['Snow and Snowstorms', 'Heart']",1,Science,4,2/13/17 17:00,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/13/well/live/men-beware-the-dangers-of-snow.html,231
Feb-17,58a1ef1c95d0e024746362bc,,By MEGAN SPECIA,article,How Texts From a ‘Hell Prison’ in the Pacific Led to a Powerful Video Diary,"['Refugees and Displaced Persons', 'Iran', 'Australia', 'Manus Island (Papua New Guinea)', 'Executive Orders and Memorandums', 'WhatsApp Inc']",1,Insider,0,2/13/17 17:38,Feb-17,The New York Times,News,https://www.nytimes.com/2017/02/13/insider/manus-island-refugee-australia.html,1405
